deputies	179
any	178
i	177
making	177
investment	177
systems	177
force	176
now	176
congress	176
even	175
deputy	175
production	173
chen	173
use	173
present	173
war	172
cpc	171
macao	170
vice	169
information	169
supervision	168
practice	166
measures	166
council	166
part	165
improve	164
promote	162
authorities	160
most	160
role	159
minister	158
progress	158
ideological	158
increase	157
own	157
relevant	157
scientific	156
those	155
set	154
peaceful	154
nation	153
sino	153
personnel	153
number	152
strengthen	152
because	152
future	152
scale	151
products	151
means	150
issues	149
need	149
cannot	149
environment	148
march	147
member	145
structure	144
whole	144
among	143
policies	143
water	142
hui	142
compatriots	141
against	141
sovereignty	141
secretary	139
same	138
levels	138
study	137
enterprise	136
full	135
current	135
key	134
peace	134
period	133
1999	132
another	132
teng	132
how	132
technological	132
continue	131
importance	131
fully	130
defense	130
attention	129
including	129
society	129
give	128
end	128
west	128
play	128
owned	128
forward	128
special	127
line	126
theory	126
strategic	126
army	125
second	124
election	124
agricultural	124
overall	123
visit	123
talks	123
carry	122
strong	122
better	122
local	121
results	121
put	121
mainland	121
promoting	120
activities	120
implement	120
demand	119
may	119
domestic	119
city	118
lee	118
industrial	118
wang	118
socialist	118
without	117
help	116
certain	115
industries	115
laws	114
ninth	114
cause	113
regulations	112
xinhua	112
10	112
views	112
rural	111
developed	111
down	111
recent	110
leadership	110
each	110
bring	110
advanced	110
tibet	109
competition	109
leaders	109
research	108
day	107
common	107
russia	106
speech	106
before	105
strategy	105
total	105
spirit	104
therefore	104
task	104
strengthening	104
again	104
just	103
plan	103
possible	103
early	103
life	102
serious	102
always	102
grain	102
mar	102
you	101
legal	101
modernization	101
basis	100
organizations	100
fact	100
joint	100
step	100
process	100
service	99
change	99
article	99
fundamental	99
million	99
shui	99
thus	98
stressed	98
control	98
training	98
problem	97
opportunity	97
position	97
see	97
whether	97
understanding	97
peasants	97
conference	96
white	96
premier	96
group	95
rongji	95
accession	95
peng	95
zhang	95
carrying	94
question	94
department	93
20	93
concerned	93
exchange	93
several	92
achievements	92
funds	92
implementation	92
historical	92
cultural	92
entry	92
come	91
improving	91
democratic	91
where	90
ministry	90
term	90
ensure	90
business	90
th	90
commission	89
markets	89
units	89
project	89
hope	89
foundation	89
small	89
russian	89
then	88
office	88
delegation	88
cases	88
bian	88
taken	87
expressed	87
times	86
actively	86
stresses	86
big	86
side	86
capital	86
regional	85
enhance	85
place	85
history	85
achieve	85
administration	85
nuclear	85
never	85
bilateral	85
organization	84
main	84
related	84
turn	84
form	84
integrity	84
opinions	84
hard	83
point	83
result	83
five	82
conduct	82
effective	82
paper	82
provide	82
different	82
create	82
guangdong	82
projects	81
toward	81
protection	81
corruption	81
1	81
shall	81
dprk	81
old	80
here	80
like	80
xinjiang	80
anti	80
administrative	80
opportunities	80
strength	80
deng	80
xiaoping	80
decision	80
land	80
go	79
able	79
maintain	79
accordance	79
establish	79
called	79
needs	79
entire	79
stand	79
tasks	79
following	79
positive	79
fields	78
given	78
does	78
territorial	78
falungong	78
discipline	77
every	77
february	77
culture	77
company	77
agriculture	77
him	76
higher	76
things	76
responsible	76
changes	76
discussion	76
significance	76
comprehensive	75
internal	75
tech	75
principles	75
comrade	75
inspection	75
already	75
open	75
could	74
news	74
right	74
21	74
did	74
understand	74
friendly	74
2000	73
handling	73
strive	73
organs	73
agreement	73
leader	73
view	72
used	72
within	72
territory	72
bank	72
province	72
ability	72
self	72
healthy	71
themselves	71
reporter	71
greater	71
responsibility	71
far	71
correct	71
characteristics	71
trend	70
shanghai	70
rate	70
director	70
off	70
$	70
especially	69
few	69
speed	69
once	69
job	69
based	69
took	69
renminbi	69
15	69
interest	69
negotiations	69
case	69
price	69
face	68
conscientiously	68
pay	68
gradually	68
workers	68
resolutely	68
comprehensively	68
across	68
students	68
matter	68
return	67
methods	67
seriously	67
taking	67
reports	67
although	67
rules	67
judicial	66
young	66
living	66
bureau	66
soon	66
outside	66
carried	65
fourth	65
exchanges	65
act	65
attended	64
planning	64
supply	64
establishment	64
improvement	64
above	64
particular	64
institutions	64
experience	64
wu	64
course	64
increased	64
governments	64
brought	63
comrades	63
strictly	63
air	63
others	63
hold	63
pla	63
complete	62
money	62
done	62
recently	62
achieved	62
having	62
unity	62
status	62
proposals	62
knowledge	62
established	62
community	62
low	62
cities	62
real	62
along	62
demands	61
implementing	61
round	61
realize	61
chief	61
she	61
terms	61
reached	60
adopted	60
home	60
success	60
doing	60
mutual	60
meet	60
actual	60
putin	60
shows	60
particularly	60
struggle	60
sun	60
concern	60
working	60
provinces	59
addition	59
regard	59
clearly	59
structural	59
sectors	59
issued	59
armed	59
stage	58
modern	58
provincial	58
vigorously	58
clear	58
extremely	58
much	58
get	58
increasing	58
natural	58
value	58
bill	58
firm	58
committees	58
county	57
difficulties	57
operation	57
east	57
labor	57
ecological	57
ties	57
build	57
asked	57
facing	57
focus	57
lies	57
abroad	57
legislation	57
guarantee	57
manner	57
challenges	57
points	57
environmental	57
efficiency	56
expand	56
goal	56
enforcement	56
draft	56
nations	56
safeguard	56
asia	56
board	56
four	56
relatively	56
legislative	56
schools	55
difficult	55
itself	55
plans	55
politics	55
tang	55
pacific	55
hu	55
spokesman	55
civilization	55
spiritual	55
50	54
respect	54
standard	54
rapid	54
equipment	54
favorable	54
requirements	54
show	54
population	54
internet	54
vast	54
space	54
infrastructure	54
income	54
advantages	54
advance	54
nationalities	53
non	53
weapons	53
japan	53
clinton	53
qian	53
using	53
diplomatic	53
confidence	53
lead	53
autonomous	52
days	52
eastern	52
facilities	52
officials	52
went	52
troops	52
beginning	52
reason	52
gave	52
impact	52
grasp	52
nature	52
2	51
thinking	51
throughout	51
ago	51
un	51
believe	51
think	51
sales	51
liu	51
around	51
her	51
sense	51
strict	51
experiences	51
met	51
resolution	51
concerning	51
targets	51
meetings	51
firmly	50
!	50
together	50
kinds	50
staff	50
solve	50
led	50
tax	50
reforms	50
middle	50
protect	50
road	50
poor	50
overseas	50
example	50
sessions	50
supervisors	50
house	49
network	49
date	49
police	49
signed	49
back	49
companies	49
safeguarding	49
talk	49
practical	49
effort	48
handle	48
export	48
rich	48
technologies	48
urban	48
bangzao	48
meanwhile	48
kmt	48
aspects	48
operations	47
next	47
3	47
specific	47
normal	47
greatly	47
distribution	47
standards	47
hall	47
resolve	47
material	47
absolutely	47
close	47
spoke	47
heavy	47
suggestions	47
prices	47
shenzhen	47
maintained	47
democracy	47
changing	47
area	46
localities	46
mission	46
due	46
groups	46
effectively	46
educational	46
unit	46
currently	46
accelerate	46
directly	46
afternoon	46
debt	46
successfully	46
certainly	46
consumption	46
core	46
quite	46
innovation	46
participate	46
productive	46
noted	46
arrangements	45
campaign	45
style	45
tremendous	45
move	45
yet	45
functions	45
giving	45
official	45
maintaining	45
direction	45
allow	45
deep	44
hand	44
capacity	44
zeng	44
primary	44
moment	44
conducted	44
30	44
launch	44
stock	44
want	44
deal	44
resolving	44
settlement	44
stable	44
services	44
raised	44
friendship	44
budget	44
1998	43
initiative	43
series	43
raise	43
say	43
truly	43
grand	43
customs	43
adopt	43
combat	43
going	43
commercial	43
represents	43
circles	43
let	43
benefits	43
kosovo	43
direct	43
realizing	43
person	43
published	43
amount	43
school	43
shi	43
find	42
hopes	42
emphasized	42
paid	42
clean	42
account	42
properly	42
investigation	42
relationship	42
burden	42
constantly	42
words	42
examination	42
improved	42
lanqing	42
experts	41
guiding	41
feb	41
proposed	41
split	41
implemented	41
powerful	41
mass	41
7	41
instead	41
name	41
completely	41
questions	41
morning	41
why	41
volume	41
costs	41
civil	41
average	41
eu	41
facts	41
reality	41
fighting	40
supporting	40
studying	40
federation	40
remarks	40
officers	40
arms	40
began	40
joining	40
half	40
best	40
media	40
university	40
center	40
elected	40
mainly	40
socialism	40
delivered	40
qichen	40
dialogue	40
adjustment	40
program	39
concept	39
everything	39
conducive	39
jiaxuan	39
field	39
100	39
submitted	39
delegates	39
increasingly	39
sustained	39
representatives	39
huge	39
restructuring	39
my	39
decided	39
1997	39
factors	39
highly	39
stop	39
changed	39
treatment	39
active	38
fiscal	38
seeking	38
enthusiasm	38
achieving	38
keep	38
pressure	38
outstanding	38
benefit	38
south	38
forum	38
crisis	38
globalization	38
enjoy	38
less	38
republic	38
asian	38
reporters	38
deeply	38
continued	38
revenue	38
purpose	38
seize	38
per	37
created	37
spring	37
numbers	37
longer	37
drive	37
mechanism	37
action	37
stated	37
11	37
previous	37
existing	37
challenge	37
prosperity	37
opinion	37
cooperative	37
parties	37
objective	37
missile	37
received	37
generation	37
greatest	37
ways	37
speaking	37
earnestly	37
regarding	37
effect	37
conducting	37
willing	37
submarines	37
telecommunications	37
holding	37
forms	37
motions	37
basically	36
preparations	36
involved	36
discussed	36
continuously	36
(zxs)	36
st	36
allowed	36
honest	36
indicated	36
found	36
contributions	36
showed	36
closely	36
sea	36
added	36
short	36
target	36
too	36
immediately	36
run	36
intensify	36
advantage	36
product	36
hoped	36
losses	36
invitation	36
ahead	36
grass	36
traditional	35
moreover	35
head	35
splittist	35
qualified	35
rapidly	35
prevent	35
prc	35
nor	35
plenary	35
finance	35
upon	35
forth	35
separatist	35
actions	35
cost	35
networks	35
source	35
pace	35
rise	35
municipality	35
court	35
condition	35
soe	35
family	34
guidance	34
strengthened	34
essential	34
4	34
entered	34
india	34
stress	34
kind	34
profound	34
sound	34
behind	34
caused	34
operating	34
lower	34
bringing	34
enhancing	34
attitude	34
individual	34
content	34
tourism	34
expanding	34
exports	34
roots	34
broad	34
household	34
expenditures	34
village	33
smuggling	33
sector	33
ideas	33
6	33
gap	33
steps	33
returned	33
equal	33
men	33
seen	33
himself	33
saying	33
goods	33
solid	33
exercise	33
ourselves	33
supreme	33
protecting	33
urged	33
poverty	33
submarine	33
propaganda	32
seven	32
class	32
charge	32
wen	32
approved	32
opposition	32
criminal	32
arduous	32
sources	32
assets	32
join	32
potential	32
procedures	32
banks	32
eight	32
presidential	32
gain	32
won	32
rather	32
global	32
fifth	32
hainan	32
uphold	32
establishing	32
ever	32
technical	32
output	32
awareness	32
station	32
determination	32
encourage	32
raising	32
upholding	32
attract	32
besides	32
nearly	32
yi	32
believed	32
consistent	32
extensive	32
mechanisms	32
children	31
came	31
providing	31
consultative	31
excellent	31
import	31
urgent	31
serve	31
separation	31
contacts	31
learned	31
annual	31
front	31
nato	31
personal	31
truth	31
light	31
laid	31
town	31
medium	31
american	31
mind	31
test	31
really	31
call	31
idea	31
expected	31
successful	31
final	31
processing	31
marked	31
circumstances	31
talent	31
ideology	31
aspect	31
capability	31
situations	31
chongqing	31
attending	31
orientation	31
wei	31
zhao	31
consideration	30
reach	30
intensified	30
bad	30
approval	30
pattern	30
told	30
getting	30
pursue	30
six	30
left	30
faced	30
missiles	30
passed	30
determined	30
undertakings	30
contradictions	30
attempt	30
thing	30
started	30
matters	30
unification	30
speeding	30
adhere	30
grassroots	30
pntr	30
discussions	30
bearing	29
lives	29
quickly	29
5	29
residents	29
equity	29
reaching	29
aimed	29
cut	29
played	29
investors	29
speeches	29
prerequisite	29
association	29
nothing	29
live	29
fine	29
commander	29
post	29
became	29
22	29
worked	29
atmosphere	29
8	29
practices	29
seek	29
differences	29
arrived	29
navy	29
consensus	29
express	29
guangsheng	29
method	29
surplus	29
engineering	28
failure	28
shown	28
river	28
types	28
duties	28
denghui	28
oppose	28
s	28
representative	28
acting	28
attack	28
factor	28
known	28
months	28
legitimate	28
former	28
follow	28
opened	28
july	28
your	28
later	28
hands	28
xu	28
proportion	28
respectively	28
push	28
enhanced	28
proposal	28
depth	28
principal	28
congressmen	28
operational	28
figure	28
provided	28
aim	28
procuratorial	28
majority	28
base	28
constitution	28
indefinitely	28
philosophy	28
sent	27
november	27
creating	27
coordination	27
remain	27
jiabao	27
property	27
running	27
electrical	27
materials	27
january	27
care	27
reported	27
required	27
putting	27
attached	27
turned	27
40	27
explore	27
launched	27
lack	27
am	27
concentrated	27
attach	27
precisely	27
proved	27
offered	27
israel	27
repeatedly	27
deepening	27
enable	27
resolute	27
founding	27
becoming	27
shaanxi	27
minority	27
acts	27
readjustment	27
crucial	27
audio	27
goals	26
rejuvenation	26
fight	26
share	26
top	26
discuss	26
late	26
parts	26
places	26
look	26
surely	26
ethnic	26
agreed	26
professor	26
represent	26
says	26
october	26
away	26
compared	26
gas	26
room	26
invested	26
animal	26
produce	26
competitive	26
engage	26
reduce	26
teachers	26
sacred	26
correctly	26
built	26
independent	26
statement	26
iran	26
yesterday	26
deepen	26
practicing	26
studies	26
reiterated	26
huang	26
liberation	26
counties	26
artistic	26
senate	26
man	25
coastal	25
preferential	25
food	25
proceed	25
requires	25
17	25
visits	25
channels	25
contingent	25
executive	25
12	25
interference	25
consequences	25
academic	25
growing	25
promoted	25
powers	25
definitely	25
wars	25
competitiveness	25
suggested	25
transportation	25
expenditure	25
smoothly	25
chi	25
provisions	25
ensuring	25
topic	25
mentioned	25
mao	25
corporation	25
freedom	25
communist	25
cars	25
budgets	25
include	24
decisions	24
analysis	24
priority	24
soldiers	24
energy	24
prime	24
warning	24
organized	24
16	24
announced	24
attend	24
23	24
governor	24
fu	24
produced	24
justice	24
spacecraft	24
choice	24
starting	24
path	24
entitled	24
gained	24
articles	24
behalf	24
formed	24
resource	24
anniversary	24
permanent	24
fund	24
fees	24
forest	24
thanks	24
largest	24
health	24
enhancement	24
ambassador	24
vigorous	24
requirement	24
employment	24
votes	24
economies	24
duty	24
serving	24
criticism	24
ideals	24
incomes	24
trends	24
elements	24
interfere	24
works	24
township	23
thought	23
boost	23
municipalities	23
conservancy	23
attain	23
violation	23
13	23
vitality	23
consistently	23
degree	23
master	23
limited	23
formulated	23
24	23
stipulations	23
emphatically	23
severely	23
start	23
fulfill	23
businessmen	23
avoid	23
though	23
hot	23
weak	23
intellectual	23
accounts	23
concrete	23
jointly	23
14	23
oil	23
straits	23
haotian	23
playing	23
mean	23
looking	23
9	23
negative	23
crime	23
commerce	23
formulate	23
minds	23
concentrate	23
jintao	23
supervisory	23
earlier	23
private	23
reforming	23
reducing	23
sar	23
exercising	23
supported	23
stance	23
tibetan	23
literary	23
expanded	22
introduced	22
resolved	22
trades	22
women	22
planned	22
original	22
crimes	22
transformation	22
accelerated	22
risks	22
assistance	22
victory	22
figures	22
continuous	22
belief	22
european	22
april	22
chang	22
historic	22
response	22
lieutenant	22
reduced	22
burdens	22
plant	22
backward	22
fire	22
scope	22
learning	22
extent	22
readjust	22
afforestation	22
deeds	22
subject	22
defend	22
welcome	22
banking	22
declaration	22
fixed	22
exist	22
press	22
whose	22
visited	22
realization	22
precondition	22
steadily	22
zhou	22
ye	22
forests	22
variety	22
reasons	22
movement	22
draw	21
bonds	21
considerable	21
rational	21
discharge	21
openly	21
alone	21
persons	21
prosperous	21
guide	21
prospects	21
critical	21
framework	21
agreements	21
intervention	21
dangerous	21
sichuan	21
tried	21
similar	21
influence	21
era	21
multilateral	21
africa	21
27	21
harm	21
trust	21
event	21
namely	21
remains	21
wealth	21
rocket	21
know	21
failed	21
exchanged	21
true	21
personally	21
comes	21
institute	21
profits	21
balance	21
generally	21
accept	21
intensive	21
stepped	21
gdp	21
win	21
contribution	21
rose	21
fall	21
wannian	21
review	21
japanese	21
wider	21
commitments	21
entering	21
rely	21
momentum	21
lien	21
yu	21
thoroughly	21
headquarters	21
perfect	21
cult	21
medical	21
zones	21
setting	21
congresses	21
mobile	21
amid	21
fujian	21
relief	20
jian	20
80	20
integrated	20
pollution	20
opposing	20
focusing	20
continuing	20
eliminate	20
generations	20
undertaking	20
fair	20
accelerating	20
upgrading	20
sum	20
expansion	20
debts	20
circulation	20
18	20
treasury	20
28	20
art	20
settling	20
obligations	20
impossible	20
settle	20
britain	20
strongly	20
something	20
sit	20
constant	20
meters	20
break	20
corresponding	20
threat	20
taxes	20
insurance	20
safety	20
combined	20
southern	20
consultations	20
whatever	20
oriented	20
aware	20
aroused	20
moral	20
secondary	20
thereby	20
conclusion	20
punishment	20
extensively	20
likely	20
indeed	20
trying	20
wrong	20
managing	20
earth	20
lay	20
transfer	20
promotion	20
imperative	20
stepping	20
consider	20
ones	20
attained	20
video	20
file	20
ended	19
academy	19
theoretical	19
performance	19
loans	19
governing	19
nationwide	19
communiques	19
accomplish	19
massive	19
train	19
revolution	19
links	19
significant	19
separated	19
individuals	19
illegally	19
learn	19
ceremony	19
little	19
decisive	19
neither	19
authority	19
free	19
apply	19
june	19
controlling	19
senior	19
overcome	19
famous	19
sciences	19
emerged	19
aircraft	19
turning	19
blood	19
rank	19
numerous	19
enormous	19
invited	19
abide	19
participation	19
ranks	19
lot	19
beneficial	19
opposed	19
actually	19
wide	19
discussing	19
investigations	19
computer	19
biggest	19
sold	19
moving	19
hence	19
lu	19
monetary	19
jobs	19
rectification	19
marxism	19
xiamen	19
yang	19
linked	19
agenda	19
approach	19
subhead	19
either	19
circular	19
listening	19
municipal	19
daily	19
separate	19
topics	19
regular	19
loss	19
religious	19
prepared	19
courts	19
urgency	19
jianxing	19
peiyan	19
deficit	19
yuxi	19
unified	18
listened	18
statistics	18
timely	18
investments	18
spread	18
communications	18
proper	18
corrupt	18
guangzhou	18
smooth	18
shortage	18
vital	18
issuance	18
external	18
answered	18
equality	18
sovereign	18
candidates	18
millennium	18
fairly	18
otherwise	18
thoughts	18
difficulty	18
expert	18
enter	18
saw	18
initial	18
takes	18
reserve	18
korean	18
data	18
cultivate	18
patent	18
solving	18
link	18
returns	18
eventually	18
coming	18
steady	18
accounting	18
complicated	18
persist	18
organize	18
diplomacy	18
measure	18
utilization	18
procuratorate	18
representing	18
affected	18
comparatively	18
sized	18
rates	18
manage	18
investigate	18
scored	18
gansu	18
grant	18
citizens	18
creativity	18
supervise	18
changchun	18
sustainable	18
appropriately	18
commitment	18
25	18
producing	18
han	18
unprecedented	18
liaoning	18
ownership	18
engaged	18
feng	18
advocate	18
display	18
tianjin	18
philippines	18
villagers	17
often	17
released	17
range	17
popular	17
deflation	17
unable	17
wishes	17
prevention	17
revealed	17
extended	17
interfering	17
discovered	17
cadre	17
happy	17
age	17
positions	17
phenomenon	17
body	17
1990	17
outlook	17
regards	17
26	17
collective	17
presided	17
vote	17
finally	17
sincerity	17
north	17
aviation	17
inevitable	17
placed	17
conflict	17
mankind	17
everyone	17
tell	17
needed	17
felt	17
receive	17
september	17
bid	17
1980	17
completed	17
reflected	17
border	17
illegal	17
instance	17
livestock	17
enforce	17
judging	17
naturally	17
alliance	17
anticorruption	17
towards	17
totally	17
decades	17
listed	17
attaches	17
involving	17
occurred	17
charges	17
consumer	17
imports	17
lines	17
intensifying	17
appreciation	17
wholeheartedly	17
granting	17
consolidate	17
analyze	17
struggles	17
tour	17
zedong	17
contents	17
teaching	17
despite	17
recognize	17
remained	17
regarded	17
ministers	17
concepts	17
gong	17
integrate	17
exposed	17
pushing	17
positively	17
surface	17
chinas	17
island	17
guizhou	17
70	17
ruihuan	17
ideal	17
shares	17
examined	17
xuanping	17
judge	17
warm	17
institution	17
delegations	17
trial	16
formulation	16
appointed	16
accepted	16
tradition	16
continually	16
phenomena	16
spending	16
electronic	16
coordinated	16
trillion	16
payments	16
reasonable	16
performing	16
nine	16
expounded	16
prior	16
theme	16
attracted	16
bangguo	16
british	16
blair	16
zone	16
conflicts	16
successively	16
striving	16
consultation	16
bound	16
carefully	16
anything	16
me	16
hospital	16
europe	16
beliefs	16
lebanon	16
demonstrated	16
regulation	16
meaning	16
rule	16
sincerely	16
calls	16
application	16
character	16
grow	16
securities	16
affect	16
passing	16
exert	16
incident	16
becomes	16
document	16
welfare	16
stressing	16
setup	16
communists	16
valuable	16
instructions	16
helping	16
keeping	16
television	16
examine	16
telephone	16
sheng	16
ready	16
gross	16
towns	16
29	16
pioneering	16
earnest	16
hi	16
decline	16
deposits	16
kuomintang	16
stimulate	16
perform	16
asset	16
census	16
trees	15
activity	15
heart	15
emphasis	15
(zts)	15
glorious	15
attempts	15
disclosed	15
section	15
commodities	15
wish	15
adjust	15
execution	15
believes	15
try	15
items	15
allocation	15
violate	15
developments	15
continues	15
solution	15
ch	15
wanted	15
desire	15
african	15
feel	15
cold	15
sky	15
considered	15
dealing	15
advocated	15
delegate	15
ground	15
ask	15
90	15
stronger	15
mobilize	15
americans	15
command	15
60	15
briefing	15
superiority	15
innovations	15
briefed	15
waste	15
300	15
civilian	15
1996	15
capita	15
division	15
month	15
n't	15
encouraged	15
respective	15
winning	15
embassy	15
entrusted	15
explicitly	15
anyone	15
formulating	15
odd	15
depends	15
chan	15
collection	15
recognized	15
consciousness	15
speak	15
record	15
tourist	15
expositions	15
phase	15
visiting	15
selling	15
separately	15
educate	15
observe	15
rivers	15
absolute	15
punished	15
applied	15
serves	15
supports	15
defending	15
mutually	15
reorganization	15
input	15
19	15
league	15
hundred	15
procuratorates	15
follows	15
ribao	15
tertiary	15
budgetary	15
greening	15
leave	14
joined	14
invest	14
function	14
neighboring	14
drafting	14
drawn	14
maintenance	14
until	14
unions	14
proven	14
festival	14
greetings	14
honor	14
notes	14
stopped	14
crack	14
&	14
talented	14
tendency	14
breakthroughs	14
accompanied	14
designed	14
sell	14
recovery	14
voice	14
disputes	14
varieties	14
yugoslavia	14
transport	14
gone	14
union	14
moves	14
death	14
watch	14
fail	14
wrote	14
expectations	14
excessive	14
jin	14
essence	14
nationality	14
daya	14
bay	14
documents	14
notice	14
bases	14
1,000	14
formation	14
forestry	14
trading	14
zhongnanhai	14
applicable	14
macroeconomic	14
mental	14
tsea	14
listen	14
might	14
capable	14
drug	14
mobilization	14
credit	14
procedure	14
deeper	14
parents	14
sanctions	14
fast	14
tendencies	14
intense	14
elections	14
immediate	14
cordial	14
housing	14
sufficient	14
reduction	14
advancing	14
heard	14
lofty	14
hear	14
australia	14
revolutionary	14
severe	14
reaffirmed	14
entirely	14
persistently	14
newly	14
sincere	14
occasions	14
mayor	14
hongzhi	14
dpp	14
changli	14
participating	14
savings	14
utmost	14
effects	14
college	14
simply	14
accumulated	14
exploitation	14
exploration	14
site	13
livelihood	13
size	13
encouraging	13
feelings	13
magnificent	13
obvious	13
wantonly	13
handled	13
specialized	13
kept	13
check	13
professional	13
bodies	13
makes	13
type	13
enjoyed	13
strike	13
features	13
ordinary	13
jia	13
qi	13
closed	13
bush	13
primarily	13
rest	13
fry	13
goes	13
multinational	13
initially	13
obstacles	13
premise	13
chechen	13
forced	13
manned	13
bright	13
enough	13
hit	13
safe	13
succeed	13
appropriate	13
mu	13
assembly	13
followed	13
easy	13
1995	13
attracting	13
almost	13
peoples	13
iraq	13
whereas	13
mark	13
quantity	13
scientists	13
hearts	13
efficient	13
participated	13
joins	13
upheld	13
farming	13
suitable	13
exceeded	13
breakthrough	13
ltd.	13
aid	13
plot	13
1992	13
effectiveness	13
pragmatic	13
dropped	13
adapt	13
shift	13
contact	13
aspiration	13
offering	13
answering	13
constitutes	13
signing	13
dare	13
transferred	13
remaining	13
forming	13
comments	13
connection	13
revenues	13
tolerate	13
officially	13
railways	13
railway	13
track	13
reinforce	13
student	13
principled	13
unhealthy	13
chairmen	13
1.2	13
index	13
integration	13
enthusiastic	13
hearing	13
indian	13
devoted	13
1978	13
expression	13
affair	13
enabling	13
solemnly	13
evil	13
readjusting	13
cotton	13
models	13
underwater	13
aged	13
peasant	13
satisfied	13
guangxi	13
practitioners	13
revised	13
tian	13
farmers	13
advancement	13
warmly	13
klebanov	13
marxist	13
whoever	13
partnership	13
inland	13
sezs	13
asking	12
displayed	12
apart	12
song	12
equipped	12
rare	12
thorough	12
objectives	12
obtain	12
introduction	12
remarkable	12
youths	12
cooperate	12
unchanged	12
politicians	12
investigated	12
t	12
guided	12
transform	12
dragon	12
square	12
wife	12
launching	12
enemy	12
guard	12
announcement	12
includes	12
employees	12
viewed	12
200	12
energetically	12
driving	12
outcome	12
everywhere	12
korea	12
accomplished	12
inside	12
written	12
afraid	12
familiar	12
someone	12
iron	12
profoundly	12
car	12
witnessed	12
older	12
flight	12
respects	12
marketing	12
involve	12
gulf	12
1993	12
lessons	12
steel	12
causing	12
km	12
facilitate	12
mineral	12
petroleum	12
prominent	12
committed	12
nanjing	12
reflect	12
mode	12
imported	12
naval	12
bribes	12
fighters	12
veto	12
limit	12
hours	12
highest	12
organizational	12
pien	12
practically	12
talked	12
pass	12
friends	12
sure	12
york	12
vessels	12
declined	12
footing	12
guidelines	12
concerns	12
cheng	12
battle	12
funded	12
graduates	12
realistic	12
institutes	12
counter	12
reservoir	12
confrontation	12
appliances	12
wise	12
flexible	12
pursued	12
introduce	12
soes	12
inevitably	12
falun	12
pretext	12
fundamentally	12
ruling	12
commanding	12
returning	12
paying	12
suit	12
admiral	12
crew	12
reserves	12
unfavorable	12
broke	12
determine	12
splitting	12
dalai	12
telecommunication	12
tricks	12
false	12
contract	12
word	12
letters	12
dong	12
perspective	12
relying	12
golden	12
depend	12
trails	12
scholars	12
appliance	12
protests	12
philippine	12
night	11
abundant	11
businesses	11
coordinate	11
respected	11
flood	11
diligently	11
violated	11
structures	11
responsibilities	11
2010	11
lively	11
aggression	11
affecting	11
reject	11
design	11
version	11
purchase	11
37	11
qinglin	11
peacefully	11
defeat	11
participants	11
narrow	11
unite	11
experimental	11
banner	11
tv	11
lost	11
release	11
events	11
wisdom	11
insufficient	11
provides	11
shen	11
moved	11
previously	11
houses	11
appeared	11
walks	11
tense	11
publications	11
talking	11
peninsula	11
hardly	11
characterized	11
hidden	11
hegemony	11
applications	11
electricity	11
registration	11
letter	11
specially	11
maximum	11
intensity	11
promptly	11
achievement	11
passage	11
difference	11
calling	11
upgrade	11
merger	11
centers	11
killed	11
pressing	11
tariff	11
behavior	11
possibility	11
august	11
lose	11
beyond	11
internationally	11
restrictions	11
